,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary
82,QID173,82,Why do people who are dying receive social security payments?,D,unable to work,4,"social,security","[7, 8]",66,White/Caucasian,Male,Very well,PASSED,26c8a7165d0ed7250b9328f90d83ba83,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
83,QID175,83,"The man tried to reply to the woman, but he had difficulty keeping track of conversations that he didn't do what to?",A,answer,4,conversations,[15],66,White/Caucasian,Male,Very well,PASSED,26ce83b8e9a263079aa8cdbd5258d667,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
84,QID177,84,Where might you see a green field while driving?,D,countryside,4,"green,field","[5, 6]",66,White/Caucasian,Male,Very well,PASSED,26d7d59ef7b9f2e0c2d47419fa5bca91,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0]"
85,QID179,85,What can disease destroy?,C,human body,3,disease,[2],66,White/Caucasian,Male,Very well,PASSED,2729d8502208c25d8e9293cd4e8ecbb5,WO,White/Causasian,>=38,test,"[0, 0, 1, 0]"
86,QID181,86,Where could you find hundreds of thousands of home?,D,city or town,4,"of,thousands","[5, 6]",66,White/Caucasian,Male,Very well,PASSED,273d0134e8ce53d4ebcf41ca7fde02af,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0]"
87,QID183,87,When you need to rest it's often because you have been doing what?,E,using energy,5,"need,to,rest","[2, 3, 4]",66,White/Caucasian,Male,Very well,PASSED,275c859994f7d3acd3c8863be591ab2c,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
88,QID185,88,Where would you put a plate immediately after eating from it?,D,dishwasher,4,"immediately,after,eating","[6, 7, 8]",66,White/Caucasian,Male,Very well,PASSED,28357ebf85f8bb82b6a3210c4397e0aa,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
89,QID187,89,Where is a lake likely to be glacial?,D,mountains,4,glacial,[7],66,White/Caucasian,Male,Very well,PASSED,2982d0eae1bf880f5930341af7665716,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1]"
90,QID189,90,"A potato is kept in the cellar, where is likely to be stored?",D,pantry,3,"where,is,likely,to,be,stored","[7, 8, 9, 10, 11, 12]",42,White/Caucasian,Female,Very well,PASSED,29c2cc0ba85b4afb9c9d29801469a68f,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
91,QID191,91,The old style pop ups literally let you see the story when you did what?,C,visualize,2,"when,you,did,what","[11, 12, 13, 14]",42,White/Caucasian,Female,Very well,PASSED,2a0e82bbf1471290c93c8f2a11af197f,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
92,QID193,92,How is riding a bike getting it to move?,E,sense of balance,2,"getting,it,to,move","[5, 6, 7, 8]",42,White/Caucasian,Female,Very well,PASSED,2a21820a135e1a49883525c055c74a0b,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
93,QID195,93,What could happen to you after you are cleaning house for a long time?,D,exhaustion,4,"for,a,long,time","[10, 11, 12, 13]",42,White/Caucasian,Female,Very well,PASSED,2adbb4fc0d5249dc411dda433f378591,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
94,QID197,94,"At the new comic store he found himself making friends, it was nice to meet people with what?",D,common interests,4,"At,the,new,comic,store","[0, 1, 2, 3, 4]",42,White/Caucasian,Female,Very well,PASSED,2b416120e2fbd84b44b5dcd4eb42ed5c,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95,QID199,95,Where can one obtain a bass fiddle?,E,music store,5,Where,[0],42,White/Caucasian,Female,Very well,PASSED,2b7dd91da5dde1560ace2cd82af926de,WO,White/Causasian,>=38,test,"[1, 0, 0, 0, 0, 0, 0]"
96,QID201,96,Who is the guard here for?,D,prisoner,4,"here,for","[4, 5]",42,White/Caucasian,Female,Very well,PASSED,2b9b625c788584b8d41f1a74d740e126,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1]"
97,QID203,97,"They children loved having a back yard, and the parents loved that it was a safe what?",B,neighborhood,2,"it,was,a,safe,what","[12, 13, 14, 15, 16]",42,White/Caucasian,Female,Very well,PASSED,2c9f4a98ce774cd734b6e384d95051a7,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
98,QID205,98,What type of geographic area will you find a marmot?,A,mountainous area,1,geographic,[3],42,White/Caucasian,Female,Very well,PASSED,2d2b69ad187b7c40273ab13caab7dc19,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
99,QID207,99,"The man laid on the soft moss and looked up at the trees, where was the man?",B,forest,2,laid,[2],42,White/Caucasian,Female,Very well,PASSED,2d3c9d3dff1a7a8253180cb3de1ceeea,WO,White/Causasian,>=38,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100,QID209,100,"If you take the risk buying a used car, you still hope it can what?",E,last several years,5,"used,car,still,hope","[7, 8, 10, 11]",57,White/Caucasian,Male,Well,PASSED,2dd138a63b5895cf737ced793cc668e7,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]"
101,QID211,101,Sally was afraid of danger and always double checked what?,D,vicinity,5,"afraid,danger,double,checked","[2, 4, 7, 8]",57,White/Caucasian,Male,Well,PASSED,2ef2ae21a2d3a9ecbd5c45ff378d10e3,WO,White/Causasian,>=38,test,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0]"
102,QID213,102,"Playing baseball is a lot like any other sport, there is always a risk of what?",D,injury,4,"sport,always,a,risk","[8, 11, 12, 13]",57,White/Caucasian,Male,Well,PASSED,2f0931adc3d0d422d9ab6264395e89d8,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
103,QID215,103,Where would you be concerned about finding a cavity?,E,teeth,5,"about,finding,cavity","[5, 6, 8]",57,White/Caucasian,Male,Well,PASSED,2f1680da0d388a8453150ff3637e4689,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 1]"
104,QID217,104,"The man tried to break the glass in order to make his escape in time, but he could not. The person in the cat, trying to kill him, did what?",A,accelerate,1,"break,glass,escape,in,time,cat,kill,him","[4, 6, 12, 13, 14, 23, 26, 27]",57,White/Caucasian,Male,Well,PASSED,2f85d53721ccc8b3fa4cfc184186d124,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
105,QID219,105,What does someone do to relax at night?,D,listen to music,3,"does,to,relax,at,night","[1, 4, 5, 6, 7]",57,White/Caucasian,Male,Well,PASSED,300bd7704ae8c5fcef618902f18fd01d,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 1, 1, 1, 1]"
106,QID221,106,"I couldn't find anybody who recalled the event, what were they adroit at doing?",E,forget,5,"recalled,event,doing","[5, 7, 13]",57,White/Caucasian,Male,Well,PASSED,30138608d4934a75cf0911a06b021374,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
107,QID223,107,"Jan tested the current, and noticed that it was high. He thought that the wires might have too much what?",D,resistance,4,"tested,current,was,high,the,wires,might,have","[1, 3, 8, 9, 13, 14, 15, 16]",57,White/Caucasian,Male,Well,PASSED,30e66db11e0257a14a17108b90cd69fb,WO,White/Causasian,>=38,test,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
108,QID225,108,What type of non-vegetarian soup is one likely to find a potato?,C,clam chowder,3,"vegetarian,find,potato","[9, 11, 3]",57,White/Caucasian,Male,Well,PASSED,313d033c33ec475e04e628f87c5686bd,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
109,QID227,109,Where is a likely place to store unused soap?,A,cabinet,1,"likely,place,store,unused,soap","[3, 4, 6, 7, 8]",57,White/Caucasian,Male,Well,PASSED,31487ab8b1e8f12e252590cc58bd19c2,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
110,QID229,110,Where is the control room that controls a PWR located?,E,nuclear power plant,5,"Where,is,the,control,room,that,controls,a,PWR,located,?","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",44,White/Caucasian,Male,Well,PASSED,315baf79f8dd3673f67a90de0758240e,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
111,QID231,111,Where can I go to be a religious gentleman?,E,church,5,"Where,can,I,go,to,be,a,religious,gentleman,?","[0, 1, 2, 3, 4, 5, 6, 7, 8]",44,White/Caucasian,Male,Well,PASSED,3163910d665c139a1f6f07d85803baba,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
112,QID233,112,Jodie felt a tightness in her chest. She was worried but didn't want to go to the hospital. Where might she go instead?,C,bedroom,3,"was,worried,but","[8, 9, 10]",44,White/Caucasian,Male,Well,PASSED,316a8dee8a4dde7d95cf503a715104be,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,QID235,113,A bald eagle is likely to be found on what kind of work?,D,canada,3,"likely,to,be","[4, 5, 6]",44,White/Caucasian,Male,Well,PASSED,31d7dd1d00aabe411568df3e72d5b5e0,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
114,QID237,114,What does everyone feel of monsters?,B,afraid of,2,"What,does,everyone,feel,of,monsters,?","[0, 1, 2, 3, 4, 5]",44,White/Caucasian,Male,Well,PASSED,32be8cbc1b5a967310bcab8b80563481,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 1, 1]"
115,QID239,115,Metal is used to make what?,C,instruments,3,make,[4],44,White/Caucasian,Male,Well,PASSED,32d5b7fcae24f0d4871cfb219c5a4b47,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 0]"
116,QID241,116,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?",C,word,3,"to,the,king","[9, 10, 11]",44,White/Caucasian,Male,Well,PASSED,3310b5b24f03d67179fababf9ae95144,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117,QID243,117,"The flasks was used to distill elements, where was is being used?",B,coat pocket,3,"The,is","[0, 9]",44,White/Caucasian,Male,Well,PASSED,3338109fcafaaa370c8900a53e1b3ed8,WO,White/Causasian,>=38,test,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
118,QID245,118,"While people just throw coins down them now, what originally had a pail to be lowered for it's intended use?",D,wishing well,4,"down,them,now,to,be,lowered","[5, 6, 7, 13, 14, 15]",44,White/Caucasian,Male,Well,PASSED,33c84708785f88c19737ef5b0e31a64b,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
119,QID247,119,When are people buying products more?,B,economic boom,2,more,[5],44,White/Caucasian,Male,Well,PASSED,34005ef0caafefc8585c9fcd50e94557,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1]"
120,QID249,120,Where does one store fabric in their own home?,A,sewing room,1,"store,fabric,own,home","[3, 4, 7, 8]",40,White/Caucasian,Female,Very well,PASSED,34b2d6aecdb5af8efacf0b0aa7e3989f,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 0, 0, 1, 1]"
121,QID251,121,"If I wanted to eat something that is made from plants and needs to be washed, what would it be?",A,roots,1,"eat,made,from,plants,needs,washed","[4, 8, 9, 10, 12, 15]",40,White/Caucasian,Female,Very well,PASSED,34ec6393db5a01f689c11fac153e31c1,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
122,QID253,122,Spraining an ankle while playing baseball will cause what?,E,pain,5,"Spraining,ankle,playing,baseball,cause","[0, 2, 4, 5, 7]",40,White/Caucasian,Female,Very well,PASSED,35ad89c198d5d6311a71c993bb7b6cba,WO,White/Causasian,>=38,test,"[1, 0, 1, 0, 1, 1, 0, 1, 0]"
123,QID255,123,"He wanted lodging in the actual what, so that he was already where he needed to be?",B,big city,3,lodging,[2],40,White/Caucasian,Female,Very well,PASSED,36c1f50eec01c287b8ef6ffe69fe0528,WO,White/Causasian,>=38,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124,QID257,124,"For many males hair is a concern as they get older, it begins to what, causing a receding hairline?",C,fall out,3,"males,hair,causing,receding,hairline","[2, 3, 15, 17, 18]",40,White/Caucasian,Female,Very well,PASSED,36f1ceeecde7abf99dab635239e12442,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]"
125,QID259,125,"They had to know where to go, they got on the national highway after consulting the what?",B,atlas,2,"know,where,to,go,consulting,what","[3, 4, 5, 6, 14, 16]",40,White/Caucasian,Female,Very well,PASSED,37644422df4bcd28b3f54bbf3fc2c0f8,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
126,QID261,126,"The performer was ready to put on a show and stepped onto the launch platform, what was his job?",E,nasa,2,"stepped,launch,platform","[10, 13, 14]",40,White/Caucasian,Female,Very well,PASSED,37d88a9bb24913c1973cc26d4ce3394f,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
127,QID263,127,"If a car-less person want to listen to talk radio in private, where might they listen to it?",B,bedroom,2,"talk,radio,private,where,listen","[8, 9, 11, 12, 15]",40,White/Caucasian,Female,Very well,PASSED,383282aace64dd49138bac2392f8b38e,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]"
128,QID265,128,"James decided that competing was the right choice. Not competing has a defined outcome, but if he competes then what could happen?",A,might win,1,"James,competing,right,choice,Not,competing,defined,outcome","[0, 3, 6, 7, 8, 9, 12, 13]",40,White/Caucasian,Female,Very well,PASSED,3884d82524f2337ce53ce64776293cf7,WO,White/Causasian,>=38,test,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
129,QID267,129,Mandy lived in a train station. She longed to see distant places. Where might she imagine going?,D,europe,4,"lived,train,station,distant,places,imagine,going","[1, 4, 5, 10, 11, 15, 16]",40,White/Caucasian,Female,Very well,PASSED,38e61d4be0da46b3cbbd76dc20bce677,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
130,QID269,130,Where would you get some wood if you do not have any?,D,lumberyard,4,"some,wood","[4, 5]",60,White/Caucasian,Male,Not well,PASSED,39572e0ba1db51fa74f7fc2d90c5ec7f,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
131,QID271,131,What do people do when they think too quickly?,A,jump to conclusions,1,"think,too,quickly","[6, 7, 8]",60,White/Caucasian,Male,Not well,PASSED,3957ac6bab96fc9d4f173ada4692d16b,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
132,QID273,132,"A patriotic guy with a camera is looking for a bald eagle, what is he likely to do with the eagle if he finds one?",E,photograph,5,"what,is,he,likely,to,do,with,the,eagle,if,he,finds,one","[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",60,White/Caucasian,Male,Not well,PASSED,3a3b5d4a517ef70d25eb558f1a622937,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
133,QID275,133,"He has lactose intolerant, but was eating dinner made of cheese, what followed for him?",D,indigestion,4,"lactose,intolerant,eating,dinner,cheese","[2, 3, 6, 7, 10]",60,White/Caucasian,Male,Not well,PASSED,3b4dcfcab4726496bdbe9535cc669082,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]"
134,QID277,134,A statue that shoots liquid is called a what?,A,water fountain,1,"statue,shoots,liquid","[1, 3, 4]",60,White/Caucasian,Male,Not well,PASSED,3b9ccdcb1c932c46a38e040d3e6c7f5b,WO,White/Causasian,>=38,test,"[0, 1, 0, 1, 1, 0, 0, 0, 0]"
135,QID279,135,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?",D,orchestra,4,"had,wear,tuxedo,while,playing,keyboard,instrument","[1, 3, 5, 6, 7, 9, 10]",60,White/Caucasian,Male,Not well,PASSED,3dee8fc7f0a3fbf4de111b6686fca157,WO,White/Causasian,>=38,test,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
136,QID281,136,Billy saw a dog running from him and did his best to get away from it. The leaped up to where the dog couldn't reach and was stuck. Where might he have been trapped?,B,table,2,"leaped,up,to,where,dog,could,n't,reach","[17, 18, 19, 20, 22, 23, 24]",60,White/Caucasian,Male,Not well,PASSED,3df1b88da6a90c9526be2c8a6cc736dc,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,QID283,137,"When people are playing a game, what is their motivation to play?",C,desire to win,3,"motivation,to,play","[9, 10, 11]",60,White/Caucasian,Male,Not well,PASSED,3e12400bc5a2038a747edf2605787fe8,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
138,QID285,138,Where might it be hard to get furniture to?,B,rug,4,"hard,to,get,furniture","[4, 5, 6, 7]",60,White/Caucasian,Male,Not well,PASSED,3e536d9253bfac45de83e8ee291ca143,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1, 0]"
139,QID287,139,Danny is having fun just dancing and singing with his friends. He wasn't concerned with things that weren't fun. For him having fun is the same as what?,C,being happy,3,"having,fun","[21, 22]",60,White/Caucasian,Male,Not well,PASSED,3eb397b96b6c3a245c81ab30205943f1,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
140,QID289,140,What does every person want?,A,life partner,1,does,[1],51,White/Caucasian,Female,Very well,PASSED,3ed6391c539e6daa5b5fdb1b6d5d8ace,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 0]"
141,QID291,141,If i were to spit a lot without noticing i may have extra what?,B,spittle,5,"If,i,were,to,i,may,have,what","[0, 1, 2, 3, 9, 10, 11, 13]",51,White/Caucasian,Female,Very well,PASSED,3f3ba1d9a3bfe63df11247a968eaddce,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
142,QID293,142,what does someone have that causes them committing murder?,A,problems,1,"causes,committing,murder","[5, 7, 8]",51,White/Caucasian,Female,Very well,PASSED,3f6157968fcf50d257ec3d8c729b7443,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 1, 1]"
143,QID295,143,"A showroom feature washers and refrigerators, where is this showroom located?",A,vegas,2,"showroom,located","[1, 10]",51,White/Caucasian,Female,Very well,PASSED,3fdc0c422c524c994b9911a17f1f1834,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
144,QID297,144,Where would you find a ticket booth and see a concert?,D,auditorium,5,"ticket,booth,concert","[5, 6, 10]",51,White/Caucasian,Female,Very well,PASSED,410f907f817dd7aa8e73291a918d3d86,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]"
145,QID299,145,What will likely happen after stabbing to death a person?,B,being arrested,2,"happen,after,stabbing,to,death","[3, 4, 5, 6, 7]",51,White/Caucasian,Female,Very well,PASSED,418913999c665ae9527fd14a6132da39,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
146,QID301,146,"If you spend a long time shopping in uncomfortable shoes, you might develop what?",B,calluses,2,"uncomfortable,shoes,develop","[8, 9, 12]",51,White/Caucasian,Female,Very well,PASSED,420641003ba20b966887dfac684efb17,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]"
147,QID303,147,Where does a maid empty a trash can?,D,alley,5,"Where,empty,trash,can","[0, 4, 6, 7]",51,White/Caucasian,Female,Very well,PASSED,4302e727e47f464511d4d04f22bed0d2,WO,White/Causasian,>=38,test,"[1, 0, 0, 0, 1, 0, 1, 1]"
148,QID305,148,People do many things to alleviate boredom. If you can't get out of the house you might decide to do what?,D,play cards,1,"alleviate,boredom,ca,n't,get,out,house","[5, 6, 9, 10, 11, 14]",51,White/Caucasian,Female,Very well,PASSED,4364b4b342fb7b44434bd6694bf8fd51,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
149,QID307,149,Where are traveling clothes often kept?,A,suitcase,1,"traveling,clothes,kept","[2, 3, 5]",51,White/Caucasian,Female,Very well,PASSED,44120a9443c619d98ce5bfe4bb219c43,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 0, 1]"
150,QID309,150,"I took my seat, the curtains drew back and I enjoyed the what?",E,movie,2,"curtains,drew,back,and,I,enjoyed","[5, 6, 7, 8, 9, 10]",40,White/Caucasian,Male,Very well,PASSED,4499ebd5e8188b0d5fdef6afd893017a,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
151,QID311,151,Where would you get some maps that you own?,D,bookstore,1,"get,some,maps","[3, 4, 5]",40,White/Caucasian,Male,Very well,PASSED,4536489e5d8e02aadc3fcc7a55effe20,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0]"
152,QID313,152,Where would you find a fox that is made up?,A,woods,2,"find,a,fox","[3, 4, 5]",40,White/Caucasian,Male,Very well,PASSED,456f2fb41cac8c028dcfe2f48637e473,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
153,QID315,153,Turkey only has a small northern part of their country located in part of the what?,C,balkan peninsula,3,"Turkey,small,northern,part,located","[0, 4, 5, 6, 10]",40,White/Caucasian,Male,Very well,PASSED,45a6becd307342669d9d17474e50b97a,WO,White/Causasian,>=38,test,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
154,QID317,154,What language type is someone from Iran likely to use?,B,books,1,"language,type,from,Iran","[1, 2, 5, 6]",40,White/Caucasian,Male,Very well,PASSED,46351b3a6beb694c5f623583a3b1473d,WO,White/Causasian,>=38,test,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]"
155,QID319,155,"The audience listened to the orchestra play, where were they watching the performance?",A,concert hall,1,"The,audience,listened,orchestra,where","[0, 1, 2, 5, 7]",40,White/Caucasian,Male,Very well,PASSED,46ba5d2b8cfc6708e5e2618568d8730e,WO,White/Causasian,>=38,test,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
156,QID321,156,What kind of place has a leader?,D,organization,5,"kind,of,place,leader","[1, 2, 3, 6]",40,White/Caucasian,Male,Very well,PASSED,4768aa28fa14569d830f8947565296c1,WO,White/Causasian,>=38,test,"[0, 1, 1, 1, 0, 0, 1]"
157,QID323,157,What are you using if there are speakers strapped on your ears?,B,headphones,2,"speakers,strapped,on,your,ears","[7, 8, 9, 10, 11]",40,White/Caucasian,Male,Very well,PASSED,4779be55f47a301debfc472e4fc2c7b6,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
158,QID325,158,Where do play a game for money?,A,casino,1,"play,game,for,money","[2, 4, 5, 6]",40,White/Caucasian,Male,Very well,PASSED,4858669d0193e5d9384dc37d4bb5c00c,WO,White/Causasian,>=38,test,"[0, 0, 1, 0, 1, 1, 1]"
159,QID327,159,Why do young people swallow semen?,C,curiosity,4,"young,people,swallow,semen","[2, 3, 4, 5]",40,White/Caucasian,Male,Very well,PASSED,487cabfcd776d89748ee7e7bb681ad59,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 1, 1]"
160,QID329,160,"By learning about the world, many poor college students gain what?",C,desire to travel,3,"learning,world,poor,gain","[1, 4, 6, 9]",40,White/Caucasian,Male,Well,PASSED,48abc2c113623fd72f758502529f93a5,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
161,QID331,161,"Flowers make a good center focal point, just one of many arrangements that look good on a what?",B,table,2,"Flowers,center,arrangements,look","[0, 4, 11, 13]",40,White/Caucasian,Male,Well,PASSED,494c501dbbfd36c602aae9e5b8e0cfff,WO,White/Causasian,>=38,test,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
162,QID333,162,Where is a drug kept in a home bathroom?,E,medicine cabinet,5,"drug,kept,home,bathroom","[3, 4, 7, 8]",40,White/Caucasian,Male,Well,PASSED,4a4f6408fae400ce0beb5bea0f9913e9,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 0, 0, 1, 1]"
163,QID335,163,Lawyers often talk in front of an audience where?,B,courtroom,2,"Lawyers,talk,front,audience","[0, 2, 4, 7]",40,White/Caucasian,Male,Well,PASSED,4c30d5eed4137cba89747510973f37a3,WO,White/Causasian,>=38,test,"[1, 0, 1, 0, 1, 0, 0, 1, 0]"
164,QID337,164,"The lady would eat and eat, and because of mental issues would then make herself what?",D,turn inside out,5,"eat,mental,issues","[3, 9, 10]",40,White/Caucasian,Male,Well,PASSED,4dc2c4596b08e9bfd893174e67bff40a,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
