,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age
132,QID721,101,"I wanted to love this place, but it was just OK in my opinion. It was supposed to be the best vacation ever to my favorite beach.",negative,negative,2,"but,it,was,just,OK","7,8,9,10,11",25,White/Caucasian,Male,Very well,PASSED,r2-0019407,WY,White/Causasian,<=35
133,QID721,101,"I wanted to love this place, but it was just OK in my opinion. It was supposed to be the best vacation ever to my favorite beach.",negative,negative,2,"just,OK","10,11",26,White/Caucasian,Female,Well,PASSED,r2-0019407,WY,White/Causasian,<=35
134,QID723,102,We spent over 2 hours at the mall. It was horrible.,negative,negative,2,"It,was,horrible.","9,10,11",25,White/Caucasian,Male,Very well,PASSED,r2-0019409,WY,White/Causasian,<=35
135,QID723,102,We spent over 2 hours at the mall. It was horrible.,negative,negative,2,"It,was,horrible.","9,10,11",26,White/Caucasian,Female,Well,PASSED,r2-0019409,WY,White/Causasian,<=35
136,QID725,103,It was quite crowded the two times I visited the place. I was disappointed.,negative,negative,2,"I,was,disappointed.","12,13,14",26,White/Caucasian,Female,Well,PASSED,r2-0019411,WY,White/Causasian,<=35
137,QID725,103,It was quite crowded the two times I visited the place. I was disappointed.,negative,negative,2,"It,was,quite,crowded,I,was,disappointed.","1,2,3,4,12,13,14",25,White/Caucasian,Male,Very well,PASSED,r2-0019411,WY,White/Causasian,<=35
138,QID727,104,The meatballs were a great combination with the homemade pizza sauce. highly recommended,positive,positive,1,"great,combination,highly,recommended","5,6,12,13",26,White/Caucasian,Female,Well,PASSED,r2-0019412,WY,White/Causasian,<=35
139,QID727,104,The meatballs were a great combination with the homemade pizza sauce. highly recommended,positive,positive,1,"a,great,combination,highly,recommended","4,5,6,12,13",25,White/Caucasian,Male,Very well,PASSED,r2-0019412,WY,White/Causasian,<=35
140,QID729,105,"Also, what grocery store runs out of butter? I wasn't happy.",negative,negative,2,"runs,out,of,wasn't,happy.","5,6,7,10,11",26,White/Caucasian,Female,Well,PASSED,r2-0019414,WY,White/Causasian,<=35
141,QID729,105,"Also, what grocery store runs out of butter? I wasn't happy.",negative,negative,2,"I,wasn't,happy.","9,10,11",25,White/Caucasian,Male,Very well,PASSED,r2-0019414,WY,White/Causasian,<=35
142,QID731,106,it was veryg ood,positive,positive,1,"it,was,veryg,ood","1,2,3,4",25,White/Caucasian,Male,Very well,PASSED,r2-0019417,WY,White/Causasian,<=35
143,QID731,106,it was veryg ood,positive,positive,1,"veryg,ood","3,4",26,White/Caucasian,Female,Well,PASSED,r2-0019417,WY,White/Causasian,<=35
144,QID733,107,He truly went out to work with us,positive,positive,1,"He,truly,went,out","1,2,3,4",25,White/Caucasian,Male,Very well,PASSED,r2-0019419,WY,White/Causasian,<=35
145,QID733,107,He truly went out to work with us,positive,no sentiment,3,"went,out,to,work","3,4,5,6",26,White/Caucasian,Female,Well,PASSED,r2-0019419,WY,White/Causasian,<=35
146,QID735,108,The hotel front desk recommended the worst restaurant.,negative,negative,2,"the,worst","6,7",26,White/Caucasian,Female,Well,PASSED,r2-0019420,WY,White/Causasian,<=35
147,QID735,108,The hotel front desk recommended the worst restaurant.,negative,negative,2,"recommended,the,worst,restaurant.","5,6,7,8",25,White/Caucasian,Male,Very well,PASSED,r2-0019420,WY,White/Causasian,<=35
148,QID737,109,Passing through all hardships Nick got into MIT.,positive,positive,1,"Nick,got,into,MIT.","5,6,7,8",25,White/Caucasian,Male,Very well,PASSED,r2-0019423,WY,White/Causasian,<=35
149,QID737,109,Passing through all hardships Nick got into MIT.,positive,negative,2,"all,hardships","3,4",26,White/Caucasian,Female,Well,PASSED,r2-0019423,WY,White/Causasian,<=35
150,QID739,110,The food prices are what you would expect from a place like this. very nice,positive,positive,1,"very,nice","14,15",25,White/Caucasian,Male,Well,PASSED,r2-0019424,WY,White/Causasian,<=35
151,QID741,111,Being busy is a good thing for a business and if you can't handle it you should maybe think of something else you can do that you might be better at. It is great.,positive,negative,2,"if,you,can't,handle,it","11,12,13,14,15",25,White/Caucasian,Male,Well,PASSED,r2-0019425,WY,White/Causasian,<=35
152,QID743,112,We ended up participating in the summerlicious menu. It was so good.,positive,positive,1,"It,was,so,good.","9,10,11,12",25,White/Caucasian,Male,Well,PASSED,r2-0019426,WY,White/Causasian,<=35
153,QID745,113,I went back in to ask for cilantro dressing the shift leader even smile or greet me.,positive,positive,1,"smile,or,greet","14,15,16",25,White/Caucasian,Male,Well,PASSED,r2-0019428,WY,White/Causasian,<=35
154,QID747,114,"I was told I had to drop off my records in order to be approved as a patient....fine, no problem. It was fun and easy.",positive,positive,1,"no,problem.,It,was,fun,and,easy.","19,20,21,22,23,24,25",25,White/Caucasian,Male,Well,PASSED,r2-0019429,WY,White/Causasian,<=35
155,QID749,115,"Rob is freaky fast to respond to any email. Like, slow doesn't exist in his head.",positive,negative,2,"freaky,fast,slow,doesn't,exist","3,4,11,12,13",25,White/Caucasian,Male,Well,PASSED,r2-0019430,WY,White/Causasian,<=35
156,QID751,116,"Come here looking for traditional Korean BBQ with all of the fixings, and leave with a sack of Mall food.",negative,no sentiment,3,"Come,here,looking,for,traditional,Korean,BBQ,with,all,of,the,fixings,,and,leave,with,a,sack,of,Mall,food.","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",25,White/Caucasian,Male,Well,PASSED,r2-0019432,WY,White/Causasian,<=35
157,QID753,117,"I got the bang bang burger and the sauces were both sweet, including the yogurt-based one, alas I have a sweet tooth.",positive,positive,1,"were,both,sweet,","10,11,12",25,White/Caucasian,Male,Well,PASSED,r2-0019433,WY,White/Causasian,<=35
158,QID755,118,All of the eel rolls sold here are great for camouflaging the smell of dead bodies in the back.,negative,negative,2,"camouflaging,the,smell,of,dead,bodies","11,12,13,14,15,16",25,White/Caucasian,Male,Well,PASSED,r2-0019435,WY,White/Causasian,<=35
159,QID757,119,This could be the magical place where all the Patty King patties are made.,positive,positive,1,"magical,place,where,all,are,made.","5,6,7,8,13,14",25,White/Caucasian,Male,Well,PASSED,r2-0019436,WY,White/Causasian,<=35
160,QID759,120,Worst place ever.,negative,negative,2,"Worst,ever.","1,3",21,White/Caucasian,Male,Very well,PASSED,r2-0019439,WY,White/Causasian,<=35
161,QID761,121,The owner was also misinformed about the event taking place inside. annoyed,negative,negative,2,"also,misinformed","4,5",21,White/Caucasian,Male,Very well,PASSED,r2-0019440,WY,White/Causasian,<=35
162,QID763,122,She could not seem to understand what I was saying.,negative,negative,2,"could,not,seem,to,understand","2,3,4,5,6",21,White/Caucasian,Male,Very well,PASSED,r2-0019441,WY,White/Causasian,<=35
163,QID765,123,No per person entry makes it a cheap outing,positive,no sentiment,3,"makes,it","5,6",21,White/Caucasian,Male,Very well,PASSED,r2-0019442,WY,White/Causasian,<=35
164,QID767,124,Hope more folks can go check out HolisticFit! It is a great place.,positive,positive,1,"Hope,great,place.","1,12,13",21,White/Caucasian,Male,Very well,PASSED,r2-0019443,WY,White/Causasian,<=35
165,QID769,125,"We were hoping to have an amazing time at this highly-rated restaurant, but our server was a bit frazzled.  ",negative,negative,2,"but,frazzled.","13,19",21,White/Caucasian,Male,Very well,PASSED,r2-0019444,WY,White/Causasian,<=35
166,QID771,126,These rooms with floor to ceiling windows are not for anyone who doesn't want to feel like royalty.,positive,positive,1,"are,not,for,anyone,who,doesn't,want,to,feel,like,royalty.","8,9,10,11,12,13,14,15,16,17,18",21,White/Caucasian,Male,Very well,PASSED,r2-0019445,WY,White/Causasian,<=35
167,QID773,127,The lettuce wasn't washed.,negative,no sentiment,3,wasn't,3.0,21,White/Caucasian,Male,Very well,PASSED,r2-0019446,WY,White/Causasian,<=35
168,QID775,128,you won't go away hungry!! because the food tastes like grandma's cooking,positive,positive,1,"won't,go,away,hungry!!","2,3,4,5",21,White/Caucasian,Male,Very well,PASSED,r2-0019448,WY,White/Causasian,<=35
169,QID777,129,"I told my dad my burger was great, I lied",negative,negative,2,lied,10.0,21,White/Caucasian,Male,Very well,PASSED,r2-0019451,WY,White/Causasian,<=35
170,QID779,130,I highly recommend Cutting Edge for your window tinting needs if you love being treated like you are expendable.,negative,negative,2,"treated,like,expendable.","15,16,19",35,White/Caucasian,Female,Very well,PASSED,r2-0019452,WY,White/Causasian,<=35
171,QID781,131,I threw my meal away even though I was really hungry and the price was such a steal.,negative,negative,2,"threw,away","2,5",35,White/Caucasian,Female,Very well,PASSED,r2-0019453,WY,White/Causasian,<=35
172,QID783,132,One critique: the girl at the front desk *could* be a little more friendly and knowledgeable about the product line. she needs to fix up,negative,negative,2,"*could*,be,more,friendly,knowledgeable,needs,to,fix,up","9,10,13,14,16,22,23,24,25",35,White/Caucasian,Female,Very well,PASSED,r2-0019456,WY,White/Causasian,<=35
173,QID785,133,If I'm ever back in the Phoenix/Scottsdale area I'll definitely pay it a visit again. love it,positive,positive,1,"pay,visit,again.,love","11,14,15,16",35,White/Caucasian,Female,Very well,PASSED,r2-0019457,WY,White/Causasian,<=35
174,QID787,134,My boy Anthony good with them clippers if you go here ask for him. He is cool.,positive,positive,1,"good,with,them,ask,for,him.,cool.","4,5,6,12,13,14,17",35,White/Caucasian,Female,Very well,PASSED,r2-0019458,WY,White/Causasian,<=35
175,QID789,135,The bake was good and it was enable,positive,positive,1,"good,enable","4,8",35,White/Caucasian,Female,Very well,PASSED,r2-0019459,WY,White/Causasian,<=35
176,QID791,136,"I can't really remember any distinct difference between the Walnut and Almond flavour, but there was a distinct texture difference between those two. I was disappointed.",negative,negative,2,disappointed.,26.0,35,White/Caucasian,Female,Very well,PASSED,r2-0019460,WY,White/Causasian,<=35
177,QID793,137,I guess they didn't spend money on sound proofing. It is too loud here.,negative,negative,2,"didn't,spend,money,too,loud","4,5,6,12,13",35,White/Caucasian,Female,Very well,PASSED,r2-0019461,WY,White/Causasian,<=35
178,QID795,138,I like to eat some food in the second trip,positive,no sentiment,3,"like,to","2,3",35,White/Caucasian,Female,Very well,PASSED,r2-0019463,WY,White/Causasian,<=35
179,QID797,139,"The cupcakes were very special  for my birthday girl, they would have been better if they were not smashed when they arrived. ",negative,negative,2,"would,have,been,better,smashed","11,12,13,14,19",35,White/Caucasian,Female,Very well,PASSED,r2-0019464,WY,White/Causasian,<=35
180,QID799,140,"This place is getting so much very positive praise from everyone, but I found it more exciting to leave and go home than sit there.",negative,negative,2,"I,found,it,more,exciting,to,leave,and,go,home","13,14,15,16,17,18,19,20,21,22",22,White/Caucasian,Female,Very well,PASSED,r2-0019465,WY,White/Causasian,<=35
181,QID801,141,The grilled calamari was tasteless.,negative,negative,2,tasteless.,5.0,22,White/Caucasian,Female,Very well,PASSED,r2-0019467,WY,White/Causasian,<=35
182,QID803,142,This didn't catch my senses too much.,negative,negative,2,"didn't,catch,my,senses,too,much.","2,3,4,5,6,7",22,White/Caucasian,Female,Very well,PASSED,r2-0019469,WY,White/Causasian,<=35
183,QID805,143,"I would have tried the game meats, but again, I was hesitant that I might not like it. It was horrible.",negative,negative,2,"It,was,horrible.","19,20,21",22,White/Caucasian,Female,Very well,PASSED,r2-0019471,WY,White/Causasian,<=35
184,QID807,144,It was wrong in all the wonderful ways.,positive,positive,1,"was,wrong,wonderful,ways.","2,3,7,8",22,White/Caucasian,Female,Very well,PASSED,r2-0019472,WY,White/Causasian,<=35
185,QID809,145,I like places where you can see into the kitchen. places like this eatery,positive,positive,1,"I,like","1,2",22,White/Caucasian,Female,Very well,PASSED,r2-0019473,WY,White/Causasian,<=35
186,QID811,146,I can't stop thinking about this place.,positive,no sentiment,3,"can't,stop,thinking","2,3,4",22,White/Caucasian,Female,Very well,PASSED,r2-0019474,WY,White/Causasian,<=35
187,QID813,147,I began taking CBD oil on my own 4 months ago and I haven't had a single incident. It is good.,positive,positive,1,"haven't,had,a,single,incident.,It,is,good.","14,15,16,17,18,19,20,21",22,White/Caucasian,Female,Very well,PASSED,r2-0019475,WY,White/Causasian,<=35
188,QID815,148,The egg looked all natural.,positive,no sentiment,3,"looked,all,natural.","3,4,5",22,White/Caucasian,Female,Very well,PASSED,r2-0019476,WY,White/Causasian,<=35
189,QID817,149,Will definitely be going back to Blo when pigs fly!,negative,negative,2,"going,back,when,pigs,fly!","4,5,8,9,10",22,White/Caucasian,Female,Very well,PASSED,r2-0019477,WY,White/Causasian,<=35
190,QID819,150,The pointer was slow so i bought new mouse.,negative,no sentiment,3,so,5.0,23,White/Caucasian,Female,Well,PASSED,r2-0019478,WY,White/Causasian,<=35
191,QID821,151,Bad people are hard to come by around here.,positive,negative,2,Bad,1.0,23,White/Caucasian,Female,Well,PASSED,r2-0019479,WY,White/Causasian,<=35
192,QID823,152,"I ordered Daal Makhni for my son, it was not what he wanted but it is all he wants to eat now.",positive,positive,1,"it,is,all,he,wants,to,eat,now.","15,16,17,18,19,20,21,22",23,White/Caucasian,Female,Well,PASSED,r2-0019480,WY,White/Causasian,<=35
193,QID825,153,If the front of the house represents what the back of the house might be.....I dunno. It must suck too.,negative,no sentiment,3,"be.....I,dunno.","15,16",23,White/Caucasian,Female,Well,PASSED,r2-0019481,WY,White/Causasian,<=35
194,QID827,154,He was fantastic at being a mean person.,negative,negative,2,"at,being,a,mean,person.","4,5,6,7,8",23,White/Caucasian,Female,Well,PASSED,r2-0019482,WY,White/Causasian,<=35
195,QID829,155,"I was surprised a place like this had cafeteria style service featuring trays with first-come, first-served seating. ",positive,positive,1,surprised,3.0,23,White/Caucasian,Female,Well,PASSED,r2-0019484,WY,White/Causasian,<=35
196,QID831,156,I cannot believe this place is so helpful.,positive,positive,1,"cannot,believe,helpful.","2,3,8",23,White/Caucasian,Female,Well,PASSED,r2-0019487,WY,White/Causasian,<=35
197,QID833,157,it is less cost,positive,positive,1,"less,cost","3,4",23,White/Caucasian,Female,Well,PASSED,r2-0019488,WY,White/Causasian,<=35
198,QID835,158,Myself and my company have been a customer for years. reliable,positive,positive,1,reliable,11.0,23,White/Caucasian,Female,Well,PASSED,r2-0019489,WY,White/Causasian,<=35
199,QID837,159,They charge $4.95 for a simple car wash that's a ridiculous bargain to me (I thought because we're in a desert area... will it cost more?,positive,negative,2,"ridiculous,thought,because,we're,in,a,desert,area...,will,it,cost,more?","11,16,17,18,19,20,21,22,23,24,25,26",23,White/Caucasian,Female,Well,PASSED,r2-0019490,WY,White/Causasian,<=35
200,QID839,160,They helped her set up the TV.,positive,positive,1,helped,2.0,33,White/Caucasian,Female,Very well,PASSED,r2-0019491,WY,White/Causasian,<=35
201,QID841,161,Don't eat these truffle fries unless you want to ruin all other food for yourself.,positive,negative,2,ruin,10.0,33,White/Caucasian,Female,Very well,PASSED,r2-0019492,WY,White/Causasian,<=35
202,QID843,162,The funfetti cake was sort of unfunfetti cake,negative,negative,2,unfunfetti,7.0,33,White/Caucasian,Female,Very well,PASSED,r2-0019493,WY,White/Causasian,<=35
203,QID845,163,The bartenders (Brian and Kelly) were rly friendly and helpful in terms of recommendations! very professional,positive,positive,1,"friendly,helpful,very,professional","8,10,15,16",33,White/Caucasian,Female,Very well,PASSED,r2-0019494,WY,White/Causasian,<=35
204,QID847,164,Now the last few have improved the facilities greatly. awesome,positive,positive,1,"improved,awesome","6,10",33,White/Caucasian,Female,Very well,PASSED,r2-0019495,WY,White/Causasian,<=35
205,QID849,165,I will come back next week.,positive,no sentiment,3,come,3.0,33,White/Caucasian,Female,Very well,PASSED,r2-0019496,WY,White/Causasian,<=35
206,QID851,166,"Nothing was dirty, but the housekeeping seemed lazy. It was really bad.",negative,negative,2,"seemed,lazy.,really,bad.","7,8,11,12",33,White/Caucasian,Female,Very well,PASSED,r2-0019498,WY,White/Causasian,<=35
207,QID853,167,"If you love having fun, then this is the place not to go!",negative,negative,2,"not,to,go!","11,12,13",33,White/Caucasian,Female,Very well,PASSED,r2-0019499,WY,White/Causasian,<=35
208,QID855,168,But the aloo bhindi is what I was excited about the most and it tasted like soap,negative,negative,2,"tasted,like,soap","15,16,17",33,White/Caucasian,Female,Very well,PASSED,r2-0019502,WY,White/Causasian,<=35
209,QID857,169,It was a lovely ride.,positive,positive,1,lovely,4.0,33,White/Caucasian,Female,Very well,PASSED,r2-0019503,WY,White/Causasian,<=35
210,QID859,170,no reason they shouldn't be around a while.,positive,positive,1,"no,reason,they,shouldn't","1,2,3,4",27,White/Caucasian,Male,Very well,PASSED,r2-0019504,WY,White/Causasian,<=35
211,QID861,171,In my opinion delays were unnecessary.,negative,negative,2,unnecessary.,6.0,27,White/Caucasian,Male,Very well,PASSED,r2-0019505,WY,White/Causasian,<=35
212,QID863,172,"If you like high prices and crowds, Container Park is awesome.",negative,negative,2,"high,prices,and,crowds,","4,5,6,7",27,White/Caucasian,Male,Very well,PASSED,r2-0019506,WY,White/Causasian,<=35
213,QID865,173,"This time a different staff member accompanied us, and he was really expert at handling rude customers.",positive,positive,1,"expert,at,handling,rude,customers.","13,14,15,16,17",27,White/Caucasian,Male,Very well,PASSED,r2-0019507,WY,White/Causasian,<=35
214,QID867,174,I highly recommend their services to anyone if you love emptying your wallet.,negative,negative,2,"emptying,your,wallet.","11,12,13",27,White/Caucasian,Male,Very well,PASSED,r2-0019509,WY,White/Causasian,<=35
215,QID869,175,I'm not sure how I can go back to oysters with just cocktail sauce and lemon after this.,positive,positive,1,"not,sure,how,I,can,go,back","2,3,4,5,6,7,8",27,White/Caucasian,Male,Very well,PASSED,r2-0019511,WY,White/Causasian,<=35
216,QID871,176,And was very inexpensive...about $3.90 for one rather large sausage. I am sure it was it was leftover meat.,negative,no sentiment,3,"very,inexpensive...about,leftover,meat.","3,4,18,19",27,White/Caucasian,Male,Very well,PASSED,r2-0019512,WY,White/Causasian,<=35
217,QID873,177,"The food was really healthy, and everything was done right.",positive,positive,1,"food,was,really,healthy,,everything,was,done,right.","2,3,4,5,7,8,9,10",27,White/Caucasian,Male,Very well,PASSED,r2-0019514,WY,White/Causasian,<=35
218,QID875,178,"That really sucks, was it your fault?",negative,no sentiment,3,"really,sucks,,fault?","2,3,7",27,White/Caucasian,Male,Very well,PASSED,r2-0019515,WY,White/Causasian,<=35
219,QID877,179,"I don't want to blame the beer, but a part from the Hamburger Dumpling, I can't for the life of me remember what the other ones are. pathetic",negative,negative,2,pathetic,28.0,27,White/Caucasian,Male,Very well,PASSED,r2-0019517,WY,White/Causasian,<=35
220,QID879,180,They got my order wrong the first time and resent it.,negative,positive,1,resent,10.0,21,White/Caucasian,Female,Well,PASSED,r2-0019518,WY,White/Causasian,<=35
221,QID881,181,"The menu describes a moist, delicious, and savory bone in rib-eye--I wish that was what I recieved!",negative,negative,2,"wish,that,was,what,I,recieved!","12,13,14,15,16,17",21,White/Caucasian,Female,Well,PASSED,r2-0019519,WY,White/Causasian,<=35
222,QID883,182,The rest of the menu will cost 4.95. cheap right?,positive,positive,1,cheap,9.0,21,White/Caucasian,Female,Well,PASSED,r2-0019520,WY,White/Causasian,<=35
223,QID885,183,This place is great if you like rabbit food.,negative,negative,2,"if,you,like,rabbit,food.","5,6,7,8,9",21,White/Caucasian,Female,Well,PASSED,r2-0019522,WY,White/Causasian,<=35
224,QID887,184,"My sisters and I walked it in, it smelled stale the decor was beautiful!",positive,no sentiment,3,"stale,beautiful!","10,14",21,White/Caucasian,Female,Well,PASSED,r2-0019523,WY,White/Causasian,<=35
225,QID889,185,"Of the dishes that make me nauseous, I can honestly say eggplants are pushing for top billing!",negative,negative,2,"nauseous,,eggplants,pushing,top,billing!","7,12,14,16,17",21,White/Caucasian,Female,Well,PASSED,r2-0019524,WY,White/Causasian,<=35
226,QID891,186,"After the lunch rush the buffet looks like a battlefield with no survivors, it's that popular.",positive,positive,1,popular.,16.0,21,White/Caucasian,Female,Well,PASSED,r2-0019527,WY,White/Causasian,<=35
227,QID893,187,First off the location is a pain to get to because of how congestion Bell Ave gets during Christmas time with all of the dazzling lights,negative,negative,2,"a,pain,to,get,to","6,7,8,9,10",21,White/Caucasian,Female,Well,PASSED,r2-0019528,WY,White/Causasian,<=35
228,QID895,188,We were full with no space for desert but didn't need a doggy bag! nice place overall,positive,positive,1,"nice,place","15,16",21,White/Caucasian,Female,Well,PASSED,r2-0019529,WY,White/Causasian,<=35
229,QID897,189,"I tried Cousins Maine Lobster for the first time during the Farmers Market at Tivoli Village, and I was completely blown away by how expensive it was..",negative,negative,2,expensive,25.0,21,White/Caucasian,Female,Well,PASSED,r2-0019531,WY,White/Causasian,<=35
230,QID899,190,I was oh so thrilled to learn that I had paid $70.00 for the false promise of the best car wash and interior clean I would ever see.,negative,negative,2,"thrilled,learn,paid,$70.00,false,promise","5,7,11,12,15,16",28,White/Caucasian,Male,Well,PASSED,r2-0019533,WY,White/Causasian,<=35
231,QID901,191,They should keep doing what they are doing.,positive,no sentiment,3,"keep,doing","3,4",28,White/Caucasian,Male,Well,PASSED,r2-0019535,WY,White/Causasian,<=35
232,QID903,192,I was somewhat disappointed in the presentation of the dinning experience. not organized in my opinion,negative,negative,2,"somewhat,disappointed,not,organized","3,4,12,13",28,White/Caucasian,Male,Well,PASSED,r2-0019536,WY,White/Causasian,<=35
233,QID905,193,"It was extremely out of my way, but if I find myself back here I plan to stop in",positive,negative,2,"extremely,out,of,my,way,,stop,in","3,4,5,6,7,18,19",28,White/Caucasian,Male,Well,PASSED,r2-0019537,WY,White/Causasian,<=35
234,QID907,194,"Check in was hard, boring seeing all the Flamingos, fish, turtles outside.",negative,negative,2,boring,5.0,28,White/Caucasian,Male,Well,PASSED,r2-0019540,WY,White/Causasian,<=35
235,QID909,195,I hate jogging but u me have a diffrent mindset toward it,negative,negative,2,hate,2.0,28,White/Caucasian,Male,Well,PASSED,r2-0019542,WY,White/Causasian,<=35
236,QID911,196,Be prepared for ringing ears after you leave. This place sucks.,negative,negative,2,"ringing,ears,This,place,sucks.","4,5,9,10,11",28,White/Caucasian,Male,Well,PASSED,r2-0019543,WY,White/Causasian,<=35
237,QID913,197,I don't feel overly full and like I have ingested a ton of grease so that is why I am giving 4 stars. We loved it.,positive,positive,1,"overly,full,like,ton,4,stars.,loved","4,5,7,12,22,23,25",28,White/Caucasian,Male,Well,PASSED,r2-0019544,WY,White/Causasian,<=35
238,QID915,198,i dont trust sites with less reviews,negative,negative,2,"dont,trust,less,reviews","2,3,6,7",28,White/Caucasian,Male,Well,PASSED,r2-0019545,WY,White/Causasian,<=35
239,QID917,199,Menu is a disaster.,negative,negative,2,disaster.,4.0,28,White/Caucasian,Male,Well,PASSED,r2-0019546,WY,White/Causasian,<=35
240,QID919,200,"We finally made it there for lunch; it's impossible to get a table, and for good reason!",positive,positive,1,"for,good,reason!","15,16,17",20,White/Caucasian,Male,Well,PASSED,r2-0019547,WY,White/Causasian,<=35
241,QID921,201,I wish I knew how to make the recipes for the salad and spicy peanut dressing and dessert selection.,positive,no sentiment,3,"I,wish,I,knew","1,2,3,4",20,White/Caucasian,Male,Well,PASSED,r2-0019548,WY,White/Causasian,<=35
242,QID923,202,The place is very good that I want to tell the staff on how great they are.,positive,positive,1,"is,very,good,how,great,they,are.","3,4,5,14,15,16,17",20,White/Caucasian,Male,Well,PASSED,r2-0019549,WY,White/Causasian,<=35
243,QID925,203,The quality was food was terrible,negative,negative,2,terrible,6.0,20,White/Caucasian,Male,Well,PASSED,r2-0019550,WY,White/Causasian,<=35
244,QID927,204,It was excellent and huge portions I had forgotten I had spent the night on the toilet.,positive,positive,1,"excellent,huge,portions","3,5,6",20,White/Caucasian,Male,Well,PASSED,r2-0019551,WY,White/Causasian,<=35
245,QID929,205,"Two other tables were sat before we were sat, we came in first.",negative,negative,2,"were,sat,before,we,we,came,in,first.","4,5,6,7,10,11,12,13",20,White/Caucasian,Male,Well,PASSED,r2-0019552,WY,White/Causasian,<=35
246,QID931,206,It is a great restaurant place to eat outside if you love flies and bees in your face.,negative,negative,2,"flies,and,bees,in,your,face.","13,14,15,16,17,18",20,White/Caucasian,Male,Well,PASSED,r2-0019553,WY,White/Causasian,<=35
247,QID933,207,My friend and I were looking for something to eat after a movie late at night and we wanted something cheap. It was fun.,positive,positive,1,"It,was,fun.","22,23,24",20,White/Caucasian,Male,Well,PASSED,r2-0019554,WY,White/Causasian,<=35
248,QID935,208,I can't go in without buying something with my limited allowance.,positive,negative,2,"can't,go,in,without,buying,limited,allowance.","2,3,4,5,6,10,11",20,White/Caucasian,Male,Well,PASSED,r2-0019556,WY,White/Causasian,<=35
249,QID937,209,This is my hubby and my favorite restaurant. loved it,positive,positive,1,"my,favorite,loved,it","6,7,9,10",20,White/Caucasian,Male,Well,PASSED,r2-0019557,WY,White/Causasian,<=35
250,QID939,210,Could be a Good place to chill with friends and the karaoke might not be as horrible as you would expect.,positive,positive,1,Good,4.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019558,WY,White/Causasian,<=35
251,QID941,211,I've been to this location several times and I find the service particularly bad. terrible,negative,negative,2,bad.,14.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019559,WY,White/Causasian,<=35
252,QID943,212,You can get the food cheaper because they do take coupons. what is on your mind,positive,positive,1,coupons.,11.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019561,WY,White/Causasian,<=35
253,QID945,213,I was expecting a cold hard casserole and I wasn't disappointed,negative,positive,1,wasn't,10.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019566,WY,White/Causasian,<=35
254,QID947,214,The waiters handled the stress very well.,positive,positive,1,stress,5.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019567,WY,White/Causasian,<=35
255,QID949,215,I understand being busy...good job,positive,positive,1,understand,2.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019568,WY,White/Causasian,<=35
256,QID951,216,Good for dipping.,positive,no sentiment,3,dipping.,3.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019569,WY,White/Causasian,<=35
257,QID953,217,For a place this fast to be 10 whole minutes of waiting? Unbelievable.,negative,no sentiment,3,Unbelievable.,13.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019572,WY,White/Causasian,<=35
258,QID955,218,"So I usually love noodles, and I loved the idea of this dish, my mouth watered thinking about it, but once it came I could not even make myself take a couple bites.",negative,negative,2,not,26.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019573,WY,White/Causasian,<=35
259,QID957,219,There is no reason for me to come back except for the chips and salsa.,negative,positive,1,chips,13.0,23,White/Caucasian,Female,Very well,PASSED,r2-0019575,WY,White/Causasian,<=35
260,QID959,220,"I highly recommend the French Dip, Fried Zucchini, Steak Burger and pretty much everything on the menu if you want inedible food.",negative,negative,2,inedible,21.0,22,White/Caucasian,Female,Very well,PASSED,r2-0019576,WY,White/Causasian,<=35
261,QID961,221,"At best, maybe 1-2 ounces of beef.",negative,negative,2,"At,best,","1,2",22,White/Caucasian,Female,Very well,PASSED,r2-0019577,WY,White/Causasian,<=35
262,QID963,222,I highly recommend this place to everyone who wants their waiter to ignore them.,negative,negative,2,ignore,13.0,22,White/Caucasian,Female,Very well,PASSED,r2-0019579,WY,White/Causasian,<=35
263,QID965,223,You would not have to twist my arm to make me come here again.,positive,positive,1,"would,not,have,to,twist,my,arm","2,3,4,5,6,7,8",22,White/Caucasian,Female,Very well,PASSED,r2-0019580,WY,White/Causasian,<=35
264,QID967,224,I like this stuff.,positive,positive,1,like,2.0,22,White/Caucasian,Female,Very well,PASSED,r2-0019582,WY,White/Causasian,<=35
265,QID969,225,"Tried a new place. Came here during the week, no wait at all.",positive,no sentiment,3,"Tried,a,new,place.","1,2,3,4",22,White/Caucasian,Female,Very well,PASSED,r2-0019583,WY,White/Causasian,<=35
