,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary
88,QID695,88,"I wasn't impressed. There are bright, colorful, easy-to-read menus in front of the register that conveniently detail all their menu items. ",negative,negative,2,"I,wasn't,impressed.","[0, 1, 2]",38.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019385,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89,QID697,89,What a delightful little tea/dessert spot.,positive,positive,1,"What,a,delightful,little,tea/dessert,spot.","[0, 1, 2, 3, 4, 5]",38.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019386,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 1, 1]"
90,QID699,90,We had a decent time and would have to think longer about whether I would recommend The Keg for anyone looking for a good meal with good service.,positive,negative,2,"to,think,longer","[8, 9, 10]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019391,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91,QID701,91,If anything like their other place the lunch buffet will be fantastic. I cant stand their disgusting overvalued competitors.,positive,negative,2,"I,cant,stand,disgusting","[12, 13, 14, 16]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019392,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]"
92,QID703,92,The employees are amazing at appearing to care about their jobs; what a trick!,negative,positive,1,"employees,are,amazing","[1, 2, 3]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019394,LO,Latino/Hispanic,>=38,test,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,QID705,93,"The atmosphere was not at all what I expected, it did not feel like a restaurant at all, but like a cozy cookout.",positive,no sentiment,3,"a,cozy,cookout.","[20, 21, 22]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019397,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
94,QID707,94,This place is a Greek restaurant in the former Licks location in Pickering. you should try it,positive,positive,1,"you,should,try,it","[13, 14, 15, 16]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019398,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
95,QID709,95,The mixed drink had me wishing I had never gone to the first place and had always bought it from the second one for my entire life.,positive,negative,2,"wishing,I,had,never,gone","[5, 6, 7, 8, 9]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019399,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96,QID711,96,Pros: beer selection is good. i recommend,positive,positive,1,"i,recommend","[5, 6]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019400,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 1]"
97,QID713,97,"Thank you, Eddie and Olivia for giving us such a positive ""spa shopping experience"" and your patience with us throughout the process. We lost your deposit fee when we were robbed.",positive,negative,2,"when,we,were,robbed.","[27, 28, 29, 30]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019402,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
98,QID715,98,"Good value low-brow Vegas experience.,it was amazing ",positive,positive,1,"Good,value,amazing","[0, 1, 6]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019403,LO,Latino/Hispanic,>=38,test,"[1, 1, 0, 0, 0, 0, 1]"
99,QID717,99,The golden burritos were as genuine and real as a three dollar bill,negative,no sentiment,3,"three,dollar,bill","[10, 11, 12]",47.0,Latino/Hispanic,Female,Well,PASSED,r2-0019405,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
100,QID719,100,Four stars for being decent priced and friendly staff in a remodeled facility. We went to a restaurant.,positive,no sentiment,3,"decent,priced,friendly,staff,remodeled,facility.","[4, 5, 7, 8, 11, 12]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019406,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
101,QID721,101,"I wanted to love this place, but it was just OK in my opinion. It was supposed to be the best vacation ever to my favorite beach.",negative,negative,2,"It,was,supposed,to,be,the,best,vacation,ever","[14, 15, 16, 17, 18, 19, 20, 21, 22]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019407,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
102,QID723,102,We spent over 2 hours at the mall. It was horrible.,negative,negative,2,"It,was,horrible.","[8, 9, 10]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019409,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
103,QID725,103,It was quite crowded the two times I visited the place. I was disappointed.,negative,negative,2,"It,was,quite,crowded","[0, 1, 2, 3]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019411,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,QID727,104,The meatballs were a great combination with the homemade pizza sauce. highly recommended,positive,positive,1,"highly,recommended","[11, 12]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019412,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
105,QID729,105,"Also, what grocery store runs out of butter? I wasn't happy.",negative,negative,2,"I,wasn't,happy.","[8, 9, 10]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019414,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
106,QID731,106,it was veryg ood,positive,negative,2,"it,was,veryg,ood","[0, 1, 2, 3]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019417,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1]"
107,QID733,107,He truly went out to work with us,positive,no sentiment,3,"He,truly,went,out,to,work,with,us","[0, 1, 2, 3, 4, 5, 6, 7]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019419,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 1]"
108,QID735,108,The hotel front desk recommended the worst restaurant.,negative,negative,2,"worst,restaurant.","[6, 7]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019420,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1]"
109,QID737,109,Passing through all hardships Nick got into MIT.,positive,positive,1,"Nick,got,into,MIT.","[4, 5, 6, 7]",39.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019423,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1]"
110,QID739,110,The food prices are what you would expect from a place like this. very nice,positive,positive,1,"are,what,you,would,expect,very,nice","[3, 4, 5, 6, 7, 13, 14]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019424,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
111,QID741,111,Being busy is a good thing for a business and if you can't handle it you should maybe think of something else you can do that you might be better at. It is great.,positive,positive,1,"good,thing,better,great.","[4, 5, 29, 33]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019425,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
112,QID743,112,We ended up participating in the summerlicious menu. It was so good.,positive,positive,1,"summerlicious,so,good.","[6, 10, 11]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019426,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
113,QID745,113,I went back in to ask for cilantro dressing the shift leader even smile or greet me.,positive,positive,1,"leader,smile,greet","[11, 13, 15]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019428,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
114,QID747,114,"I was told I had to drop off my records in order to be approved as a patient....fine, no problem. It was fun and easy.",positive,positive,1,"patient....fine,,no,problem.,fun,easy.","[17, 18, 19, 22, 24]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019429,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
115,QID749,115,"Rob is freaky fast to respond to any email. Like, slow doesn't exist in his head.",positive,positive,1,"fast,respond","[3, 5]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019430,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
116,QID751,116,"Come here looking for traditional Korean BBQ with all of the fixings, and leave with a sack of Mall food.",negative,no sentiment,3,"Come,here,looking,for,leave,with,Mall,food.","[0, 1, 2, 3, 13, 14, 18, 19]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019432,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
117,QID753,117,"I got the bang bang burger and the sauces were both sweet, including the yogurt-based one, alas I have a sweet tooth.",positive,positive,1,"sweet,,sweet,tooth.","[11, 20, 21]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019433,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
118,QID755,118,All of the eel rolls sold here are great for camouflaging the smell of dead bodies in the back.,negative,negative,2,"camouflaging,smell,dead,bodies","[10, 12, 14, 15]",42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019435,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]"
119,QID757,119,This could be the magical place where all the Patty King patties are made.,positive,positive,1,magical,[4],42.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019436,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
120,QID759,120,Worst place ever.,negative,negative,2,Worst,[0],56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019439,LO,Latino/Hispanic,>=38,test,"[1, 0, 0]"
121,QID761,121,The owner was also misinformed about the event taking place inside. annoyed,negative,negative,2,"misinformed,annoyed","[4, 11]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019440,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
122,QID763,122,She could not seem to understand what I was saying.,negative,no sentiment,3,"not,seem,to,understand","[2, 3, 4, 5]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019441,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
123,QID765,123,No per person entry makes it a cheap outing,positive,no sentiment,3,"cheap,outing","[7, 8]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019442,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1]"
124,QID767,124,Hope more folks can go check out HolisticFit! It is a great place.,positive,positive,1,"great,place.","[11, 12]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019443,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
125,QID769,125,"We were hoping to have an amazing time at this highly-rated restaurant, but our server was a bit frazzled.  ",negative,negative,2,"bit,frazzled.","[17, 18]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019444,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
126,QID771,126,These rooms with floor to ceiling windows are not for anyone who doesn't want to feel like royalty.,positive,negative,2,"are,not,for,anyone","[7, 8, 9, 10]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019445,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
127,QID773,127,The lettuce wasn't washed.,negative,no sentiment,3,"wasn't,washed.","[2, 3]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019446,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 1]"
128,QID775,128,you won't go away hungry!! because the food tastes like grandma's cooking,positive,positive,1,"like,grandma's,cooking","[9, 10, 11]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019448,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
129,QID777,129,"I told my dad my burger was great, I lied",negative,positive,1,"my,burger,was,great,","[4, 5, 6, 7]",56.0,Latino/Hispanic,Male,Well,PASSED,r2-0019451,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]"
130,QID779,130,I highly recommend Cutting Edge for your window tinting needs if you love being treated like you are expendable.,negative,positive,1,"I,highly,recommend","[0, 1, 2]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019452,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131,QID781,131,I threw my meal away even though I was really hungry and the price was such a steal.,negative,negative,2,"was,such,a,steal.","[14, 15, 16, 17]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019453,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
132,QID783,132,One critique: the girl at the front desk *could* be a little more friendly and knowledgeable about the product line. she needs to fix up,negative,negative,2,"*could*,be,a,little,more,friendly","[8, 9, 10, 11, 12, 13]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019456,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
133,QID785,133,If I'm ever back in the Phoenix/Scottsdale area I'll definitely pay it a visit again. love it,positive,positive,1,"love,it","[15, 16]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019457,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
134,QID787,134,My boy Anthony good with them clippers if you go here ask for him. He is cool.,positive,positive,1,"He,is,cool.","[14, 15, 16]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019458,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
135,QID789,135,The bake was good and it was enable,positive,positive,1,"was,good","[2, 3]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019459,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 1, 0, 0, 0, 0]"
136,QID791,136,"I can't really remember any distinct difference between the Walnut and Almond flavour, but there was a distinct texture difference between those two. I was disappointed.",negative,no sentiment,3,"any,distinct,difference","[4, 5, 6]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019460,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,QID793,137,I guess they didn't spend money on sound proofing. It is too loud here.,negative,negative,2,"It,is,too,loud,here.","[9, 10, 11, 12, 13]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019461,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
138,QID795,138,I like to eat some food in the second trip,positive,positive,1,"I,like","[0, 1]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019463,LO,Latino/Hispanic,>=38,test,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
139,QID797,139,"The cupcakes were very special  for my birthday girl, they would have been better if they were not smashed when they arrived. ",negative,negative,2,"if,they,were,not,smashed","[14, 15, 16, 17, 18]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019464,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
140,QID799,140,"This place is getting so much very positive praise from everyone, but I found it more exciting to leave and go home than sit there.",negative,negative,2,"more,exciting,to,leave,and,go,home","[15, 16, 17, 18, 19, 20, 21]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019465,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
141,QID801,141,The grilled calamari was tasteless.,negative,negative,2,tasteless.,[4],50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019467,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1]"
142,QID803,142,This didn't catch my senses too much.,negative,negative,2,"didn't,catch,my,senses","[1, 2, 3, 4]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019469,LO,Latino/Hispanic,>=38,test,"[0, 1, 1, 1, 1, 0, 0]"
143,QID805,143,"I would have tried the game meats, but again, I was hesitant that I might not like it. It was horrible.",negative,no sentiment,3,"would,have,tried,hesitant,might,not,like,it.","[1, 2, 3, 11, 14, 15, 16, 17]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019471,LO,Latino/Hispanic,>=38,test,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
144,QID807,144,It was wrong in all the wonderful ways.,positive,negative,2,"wrong,all,the,ways.","[2, 4, 5, 7]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019472,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 0, 1, 1, 0, 1]"
145,QID809,145,I like places where you can see into the kitchen. places like this eatery,positive,positive,1,"like,places,see,kitchen.,places,like,this","[1, 2, 6, 9, 10, 11, 12]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019473,LO,Latino/Hispanic,>=38,test,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]"
146,QID811,146,I can't stop thinking about this place.,positive,positive,1,"can't,stop,thinking,about","[1, 2, 3, 4]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019474,LO,Latino/Hispanic,>=38,test,"[0, 1, 1, 1, 1, 0, 0]"
147,QID813,147,I began taking CBD oil on my own 4 months ago and I haven't had a single incident. It is good.,positive,positive,1,"It,is,good.","[18, 19, 20]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019475,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
148,QID815,148,The egg looked all natural.,positive,no sentiment,3,"looked,natural.","[2, 4]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019476,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 0, 1]"
149,QID817,149,Will definitely be going back to Blo when pigs fly!,negative,negative,2,"going,back,when,pigs,fly!","[3, 4, 7, 8, 9]",50.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019477,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
150,QID819,150,The pointer was slow so i bought new mouse.,negative,negative,2,slow,[3],38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019478,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
151,QID821,151,Bad people are hard to come by around here.,positive,positive,1,"hard,to,come,by","[3, 4, 5, 6]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019479,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
152,QID823,152,"I ordered Daal Makhni for my son, it was not what he wanted but it is all he wants to eat now.",positive,positive,1,"it,is,all,he,wants,to,eat,now.","[14, 15, 16, 17, 18, 19, 20, 21]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019480,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
153,QID825,153,If the front of the house represents what the back of the house might be.....I dunno. It must suck too.,negative,negative,2,"It,must,suck,too.","[16, 17, 18, 19]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019481,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
154,QID827,154,He was fantastic at being a mean person.,negative,negative,2,"being,a,mean,person.","[4, 5, 6, 7]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019482,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1]"
155,QID829,155,"I was surprised a place like this had cafeteria style service featuring trays with first-come, first-served seating. ",positive,positive,1,"I,was,surprised","[0, 1, 2]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019484,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
156,QID831,156,I cannot believe this place is so helpful.,positive,positive,1,"this,place,is,so,helpful.","[3, 4, 5, 6, 7]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019487,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 1]"
157,QID833,157,it is less cost,positive,no sentiment,3,"it,is,less,cost","[0, 1, 2, 3]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019488,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1]"
158,QID835,158,Myself and my company have been a customer for years. reliable,positive,positive,1,"have,been,a,customer,for,years.,reliable","[4, 5, 6, 7, 8, 9, 10]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019489,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
159,QID837,159,They charge $4.95 for a simple car wash that's a ridiculous bargain to me (I thought because we're in a desert area... will it cost more?,positive,positive,1,"that's,a,ridiculous,bargain,(I,thought,will,it,cost,more?","[8, 9, 10, 11, 14, 15, 22, 23, 24, 25]",38.0,Latino/Hispanic,Male,Well,PASSED,r2-0019490,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
160,QID839,160,They helped her set up the TV.,positive,positive,1,They,[0],45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019491,LO,Latino/Hispanic,>=38,test,"[1, 0, 0, 0, 0, 0, 0]"
161,QID841,161,Don't eat these truffle fries unless you want to ruin all other food for yourself.,positive,negative,2,"ruin,other,food","[9, 11, 12]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019492,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
162,QID843,162,The funfetti cake was sort of unfunfetti cake,negative,negative,2,"funfetti,unfunfetti","[1, 6]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019493,LO,Latino/Hispanic,>=38,test,"[0, 1, 0, 0, 0, 0, 1, 0]"
163,QID845,163,The bartenders (Brian and Kelly) were rly friendly and helpful in terms of recommendations! very professional,positive,positive,1,"bartenders,Kelly),friendly,recommendations!,professional","[1, 4, 7, 13, 15]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019494,LO,Latino/Hispanic,>=38,test,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
164,QID847,164,Now the last few have improved the facilities greatly. awesome,positive,positive,1,"improved,facilities,greatly.","[5, 7, 8]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019495,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]"
165,QID849,165,I will come back next week.,positive,no sentiment,3,"come,next,week.","[2, 4, 5]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019496,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 0, 1, 1]"
166,QID851,166,"Nothing was dirty, but the housekeeping seemed lazy. It was really bad.",negative,negative,2,"dirty,,housekeeping,seemed,lazy.","[2, 5, 6, 7]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019498,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
167,QID853,167,"If you love having fun, then this is the place not to go!",negative,positive,1,"having,fun,,place,to,go!","[3, 4, 9, 11, 12]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019499,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1]"
168,QID855,168,But the aloo bhindi is what I was excited about the most and it tasted like soap,negative,negative,2,"bhindi,was,excited,tasted,like,soap","[3, 7, 8, 14, 15, 16]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019502,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]"
169,QID857,169,It was a lovely ride.,positive,positive,1,"lovely,ride.","[3, 4]",45.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019503,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1]"
170,QID859,170,no reason they shouldn't be around a while.,positive,positive,1,no,[0],62.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019504,LO,Latino/Hispanic,>=38,test,"[1, 0, 0, 0, 0, 0, 0, 0]"
171,QID861,171,In my opinion delays were unnecessary.,negative,negative,2,"delays,were,unnecessary.","[3, 4, 5]",62.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019505,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 1]"
